Type,Invoice_Code,Invoice_Date,Brand_Name,Product_Code,Qty,Unit_Price,Price_Before_Discount,Price_After_Discount,Cost,GP,GP_Before_Disc,Currency
CN,159896,2018-08-02,Symantec Enterprise,SEP-COM-1-24-AP-B,-1,294.00,-294.00,-294.00,-279.07,-14.93,-14.93,Thai Baht
CN,159896,2018-08-02,Symantec Enterprise,SEP-CSUP-1-24-AP-B,-1,366.00,-366.00,-366.00,-348.84,-17.16,-17.16,Thai Baht
CN,159928,2018-08-03,Huawei Enterprise,0.88 ,-1,41000.00,-41000.00,-41000.00,-40799.32,-200.68,-200.68,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,"6,200,241.00 ",-16,0.00,0.00,0.00,-175115.56,175115.56,175115.56,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,03024JMY,-1,0.00,0.00,0.00,-8416.63,8416.63,8416.63,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02350SKV-88134ULF-60,-1,0.00,0.00,0.00,-22270.36,22270.36,22270.36,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02351SBH-88134ULF-60,-9,0.00,0.00,0.00,-14761.62,14761.62,14761.62,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,88033NHX-88134UHK-60,-1,0.00,0.00,0.00,-4510.33,4510.33,4510.33,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,88033NJD-88134UHK-60,-1,0.00,0.00,0.00,-12626.25,12626.25,12626.25,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02311XBH-88134ULF-60,-1,0.00,0.00,0.00,-42802.86,42802.86,42802.86,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,"8,812,099,171.00 ",-1,0.00,0.00,0.00,-11210.51,11210.51,11210.51,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02350SHS,-1,420000.00,-420000.00,-420000.00,-88620.54,-331379.46,-331379.46,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,03022VGB,-2,0.00,0.00,0.00,-39048.24,39048.24,39048.24,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02350SLX,-11,0.00,0.00,0.00,-178172.87,178172.87,178172.87,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,88033NKH,-1,0.00,0.00,0.00,-11320.86,11320.86,11320.86,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,88033NJK,-1,0.00,0.00,0.00,-11320.86,11320.86,11320.86,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,88033NJT,-1,0.00,0.00,0.00,-26116.34,26116.34,26116.34,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02350SHR,-1,1130000.00,-1130000.00,-1130000.00,-54760.46,-1075239.54,-1075239.54,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,"3,057,210.00 ",-2,0.00,0.00,0.00,-50931.79,50931.79,50931.79,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02350SNC,-31,0.00,0.00,0.00,-433367.07,433367.07,433367.07,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02351SBH,-9,0.00,0.00,0.00,-271370.98,271370.98,271370.98,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02350SKV,-1,0.00,0.00,0.00,-35095.32,35095.32,35095.32,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,"14,130,858.00 ",-8,0.00,0.00,0.00,-2357.95,2357.95,2357.95,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,"4,050,697.00 ",-2,0.00,0.00,0.00,-5144.63,5144.63,5144.63,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,88033NHX,-1,0.00,0.00,0.00,-9622.72,9622.72,9622.72,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,88033NJD,-1,0.00,0.00,0.00,-26939.28,26939.28,26939.28,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02311XBH,-1,500000.00,-500000.00,-500000.00,-20856.83,-479143.17,-479143.17,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,"2,131,336.00 ",-2,0.00,0.00,0.00,-9248.94,9248.94,9248.94,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02311XFT,-2,0.00,0.00,0.00,-106496.44,106496.44,106496.44,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02311AYF,-8,0.00,0.00,0.00,-85028.33,85028.33,85028.33,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02311TWX,-1,0.00,0.00,0.00,-2833.57,2833.57,2833.57,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02311TWR,-1,0.00,0.00,0.00,-1253.67,1253.67,1253.67,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,"6,030,276.00 ",-2,0.00,0.00,0.00,-57126.79,57126.79,57126.79,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,"21,240,434.00 ",-1,0.00,0.00,0.00,-824.25,824.25,824.25,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02311WDP,-1,0.00,0.00,0.00,-1990.86,1990.86,1990.86,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02350SHS-88134ULF-60,-1,0.00,0.00,0.00,-70539.75,70539.75,70539.75,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,88033NJK-88134UHK-60,-1,0.00,0.00,0.00,-4311.32,4311.32,4311.32,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,88033NJT-88134UHK-60,-1,0.00,0.00,0.00,-9945.82,9945.82,9945.82,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,88033NKH-88134UHK-60,-1,0.00,0.00,0.00,-4311.32,4311.32,4311.32,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,"8,812,099,162.00 ",-1,0.00,0.00,0.00,-16619.69,16619.69,16619.69,Thai Baht
CN,159929,2018-08-03,Huawei Enterprise,02350SHR-88134ULF-60,-1,0.00,0.00,0.00,-61409.07,61409.07,61409.07,Thai Baht
CN,159952,2018-08-07,Symantec Enterprise,SEP-NEW-500-1K,-650,192.00,-124800.00,-124800.00,-140013.25,15213.25,15213.25,Thai Baht
CN,159952,2018-08-07,Symantec Enterprise,SEP-SUP-500-1K,-1950,340.00,-663000.00,-663000.00,-540237.75,-122762.25,-122762.25,Thai Baht
CN,159953,2018-08-07,Red Hat,RH00004RN,-2,26000.00,-52000.00,-52000.00,-47174.00,-4826.00,-4826.00,Thai Baht
CN,160149,2018-08-16,Symantec Enterprise,SEP-COM-1-24-AP-B,-1,316.00,-316.00,-316.00,-289.44,-26.56,-26.56,Thai Baht
CN,160149,2018-08-16,Symantec Enterprise,SEP-CSUP-1-24-AP-B,-3,395.00,-1185.00,-1185.00,-1085.40,-99.60,-99.60,Thai Baht
CN,160150,2018-08-16,Symantec Enterprise,SEP-COM-1-24-AP-B,-1,298.00,-298.00,-298.00,-285.98,-12.02,-12.02,Thai Baht
CN,160150,2018-08-16,Symantec Enterprise,SEP-CSUP-1-24-AP-B,-3,372.00,-1116.00,-1116.00,-1072.44,-43.56,-43.56,Thai Baht
CN,160162,2018-08-17,Fujitsu Scanner,FPC04866DK,-1,44910.00,-44910.00,-44910.00,-39200.00,-5710.00,-5710.00,Thai Baht
CN,160162,2018-08-17,Fujitsu Scanner,PG30039A,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,160270,2018-08-23,NetApp BV,PSNAP-PS,-1,40000.00,-40000.00,-40000.00,-35000.00,-5000.00,-5000.00,Thai Baht
CN,160270,2018-08-23,NetApp BV,PSNAP-MA,-1,60000.00,-60000.00,-60000.00,-40000.00,-20000.00,-20000.00,Thai Baht
CN,160271,2018-08-23,NetApp BV,PSNAP-MA,-1,50000.00,-50000.00,-50000.00,-40000.00,-10000.00,-10000.00,Thai Baht
CN,160421,2018-08-24,Fortinet PJ,FG-501E-BDL-950-12#,-1,249500.00,-249500.00,-249500.00,-234014.32,-15485.68,-15485.68,Thai Baht
CN,160435,2018-08-24,Intermec Technologies Corp.,1902GSR-2USB-5..,-25,9483.00,-237075.00,-237075.00,-232333.50,-4741.50,-4741.50,Thai Baht
CN,160462,2018-08-27,F5 Networks,F5-BIG-LTM-I2600,-2,1401000.00,-2802000.00,-2802000.00,-1579144.95,-1222855.05,-1222855.05,Thai Baht
CN,160462,2018-08-27,F5 Networks,F5-SVC-BIG-PRE-L1-3,-6,0.00,0.00,0.00,-356258.43,356258.43,356258.43,Thai Baht
CN,160462,2018-08-27,F5 Networks,F5-SVC-BIG-RMA-3,-6,0.00,0.00,0.00,-125755.65,125755.65,125755.65,Thai Baht
CN,160462,2018-08-27,F5 Networks,F5-ADD-BIG-APMI26XXB,-2,0.00,0.00,0.00,-174563.81,174563.81,174563.81,Thai Baht
CN,160462,2018-08-27,F5 Networks,F5-SVC-BIG-PRE-L1-3,-6,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,160462,2018-08-27,F5 Networks,F5-UPG-AC-I2XXX,-2,0.00,0.00,0.00,-101356.42,101356.42,101356.42,Thai Baht
CN,160462,2018-08-27,F5 Networks,F5-UPG-SFPC-R,-1,0.00,0.00,0.00,-10135.64,10135.64,10135.64,Thai Baht
CN,160466,2018-08-27,F5 Networks,F5-UPG-SFP+-R,-4,0.00,0.00,0.00,-185337.47,185337.47,185337.47,Thai Baht
CN,160466,2018-08-27,F5 Networks,F5-UPG-SFPC-R,-8,0.00,0.00,0.00,-81055.58,81055.58,81055.58,Thai Baht
CN,160475,2018-08-27,NetApp BV,PSNAP-PS,-1,30000.00,-30000.00,-30000.00,-29500.00,-500.00,-500.00,Thai Baht
CN,160498,2018-08-28,EMC,VXR-HCIA-MGR-40,-1,720000.00,-720000.00,-720000.00,0.00,-720000.00,-720000.00,Thai Baht
CN,160498,2018-08-28,EMC,M-PSM-HW-J-001,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,160498,2018-08-28,EMC,DP-1X4SSD-5X2HDDU,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,160498,2018-08-28,EMC,ND16C21V4128RJU,-1,0.00,0.00,0.00,-661843.08,661843.08,661843.08,Thai Baht
CN,160498,2018-08-28,EMC,458-001-739,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,160498,2018-08-28,EMC,456-112-455,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,160498,2018-08-28,EMC,M-PSM-SW-J-002,-1,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
CN,160499,2018-08-28,EMC,456-112-455,-1,100.00,-100.00,-100.00,0.00,-100.00,-100.00,Thai Baht
CN,160523,2018-08-29,Intermec Technologies Corp.,EDA50-011-C111R,-4,12900.00,-51600.00,-51600.00,-50052.00,-1548.00,-1548.00,Thai Baht
CN,160589,2018-08-31,Symantec Enterprise,SEP-NEW-1-24-B,-2,527.00,-1054.00,-1054.00,-950.40,-103.60,-103.60,Thai Baht
CN,160589,2018-08-31,Symantec Enterprise,SEP-SUP-1-24-B,-2,659.00,-1318.00,-1318.00,-1188.00,-130.00,-130.00,Thai Baht
IV,2948622,2018-08-01,Intermec Technologies Corp.,1250G-2USB-1,200,1900.00,380000.00,380000.00,364028.84,15971.16,15971.16,Thai Baht
IV,2948623,2018-08-01,Intermec Technologies Corp.,MK7120-31A38,18,4200.00,75600.00,75600.00,67214.90,8385.10,8385.10,Thai Baht
IV,2948667,2018-08-01,Fujitsu Scanner,PA03708-B011,1,8900.00,8900.00,8900.00,8455.00,445.00,445.00,Thai Baht
IV,2948717,2018-08-01,VMWare Inc,VS6-EPL-C,8,96100.00,768800.00,768800.00,689809.15,78990.85,78990.85,Thai Baht
IV,2948717,2018-08-01,VMWare Inc,VS6-EPL-P-SSS-C,32,23000.00,736000.00,736000.00,770014.29,-34014.29,-34014.29,Thai Baht
IV,2948717,2018-08-01,VMWare Inc,VCS6-STD-C,1,167200.00,167200.00,167200.00,128053.68,39146.32,39146.32,Thai Baht
IV,2948717,2018-08-01,VMWare Inc,VCS6-STD-P-SSS-C,4,41000.00,164000.00,164000.00,170037.40,-6037.40,-6037.40,Thai Baht
IV,2948756,2018-08-01,Veeam,V-ESSPLS-HS-P0000-00,1,80000.00,80000.00,80000.00,74078.55,5921.45,5921.45,Thai Baht
IV,2948882,2018-08-01,Symantec Enterprise,SEP-COM-1-24-AP-B,1,298.00,298.00,298.00,289.44,8.56,8.56,Thai Baht
IV,2948882,2018-08-01,Symantec Enterprise,SEP-CSUP-1-24-AP-B,2,372.00,744.00,744.00,723.60,20.40,20.40,Thai Baht
IV,2948959,2018-08-01,Fujitsu Scanner,PA03708-B001,3,5900.00,17700.00,17700.00,16815.00,885.00,885.00,Thai Baht
IV,2949283,2018-08-01,Fujitsu Scanner,PA03670-0002,20,500.00,10000.00,10000.00,8400.00,1600.00,1600.00,Thai Baht
IV,2949283,2018-08-01,Fujitsu Scanner,PA03670-0001,20,600.00,12000.00,12000.00,10200.00,1800.00,1800.00,Thai Baht
IV,2949284,2018-08-01,Fujitsu Scanner,PA03710-0001,5,600.00,3000.00,3000.00,2550.00,450.00,450.00,Thai Baht
IV,2949421,2018-08-02,Fujitsu Scanner,PA03708-B011,3,8900.00,26700.00,26700.00,25365.00,1335.00,1335.00,Thai Baht
IV,2949469,2018-08-02,Intermec Technologies Corp.,3320G-2USB-0,50,5340.00,267000.00,267000.00,248902.75,18097.25,18097.25,Thai Baht
IV,2949480,2018-08-02,Intermec Technologies Corp.,1900GHD-2USB-A,100,3912.00,391200.00,391200.00,380790.15,10409.85,10409.85,Thai Baht
IV,2949494,2018-08-02,Red Hat,RH00004,2,25620.00,51240.00,51240.00,47174.00,4066.00,4066.00,Thai Baht
IV,2949519,2018-08-02,VMWare Inc,VCS6-STD-3G-SSS-C,1,105800.00,105800.00,105800.00,102927.78,2872.22,2872.22,Thai Baht
IV,2949519,2018-08-02,VMWare Inc,VS6-STD-C,6,29200.00,175200.00,175200.00,183834.06,-8634.06,-8634.06,Thai Baht
IV,2949519,2018-08-02,VMWare Inc,VS6-STD-3G-SSS-C,6,22400.00,134400.00,134400.00,129989.46,4410.54,4410.54,Thai Baht
IV,2949519,2018-08-02,VMWare Inc,VCS6-STD-C,1,180700.00,180700.00,180700.00,160398.19,20301.81,20301.81,Thai Baht
IV,2949530,2018-08-02,Symantec Enterprise,GSS-NEW-1-25,1,856.00,856.00,856.00,783.90,72.10,72.10,Thai Baht
IV,2949530,2018-08-02,Symantec Enterprise,GSS-SUP-1-25-1Y,1,286.00,286.00,286.00,261.30,24.70,24.70,Thai Baht
IV,2949577,2018-08-02,Huawei Enterprise,"50,010,304.00 ",55,7700.00,423500.00,423500.00,401225.20,22274.80,22274.80,Thai Baht
IV,2949695,2018-08-02,Symantec Enterprise,SEP-COM-1-24-AP-B,2,298.00,596.00,596.00,577.15,18.85,18.85,Thai Baht
IV,2949695,2018-08-02,Symantec Enterprise,SEP-CSUP-1-24-AP-B,2,372.00,744.00,744.00,721.44,22.56,22.56,Thai Baht
IV,2949724,2018-08-02,Huawei Enterprise,"2,131,042.00 ",2,0.00,0.00,0.00,6392.74,-6392.74,-6392.74,Thai Baht
IV,2949724,2018-08-02,Huawei Enterprise,02311CQB,1,0.00,0.00,0.00,9742.68,-9742.68,-9742.68,Thai Baht
IV,2949724,2018-08-02,Huawei Enterprise,"21,240,434.00 ",1,0.00,0.00,0.00,1011.04,-1011.04,-1011.04,Thai Baht
IV,2949724,2018-08-02,Huawei Enterprise,"5,200,697.00 ",1,26400.00,26400.00,26400.00,27002.56,-602.56,-602.56,Thai Baht
IV,2949724,2018-08-02,Huawei Enterprise,"5,200,687.00 ",5,1700.00,8500.00,8500.00,8715.53,-215.53,-215.53,Thai Baht
IV,2949724,2018-08-02,Huawei Enterprise,02311GGN,1,100000.00,100000.00,100000.00,15390.64,84609.36,84609.36,Thai Baht
IV,2949724,2018-08-02,Huawei Enterprise,02310YKB,1,0.00,0.00,0.00,2297.70,-2297.70,-2297.70,Thai Baht
IV,2949724,2018-08-02,Huawei Enterprise,02311AFN,1,0.00,0.00,0.00,757.31,-757.31,-757.31,Thai Baht
IV,2949724,2018-08-02,Huawei Enterprise,"6,200,214.00 ",1,0.00,0.00,0.00,15134.03,-15134.03,-15134.03,Thai Baht
IV,2949724,2018-08-02,Huawei Enterprise,02310YCH,3,0.00,0.00,0.00,25030.95,-25030.95,-25030.95,Thai Baht
IV,2949724,2018-08-02,Huawei Enterprise,02311AHF,1,0.00,0.00,0.00,757.31,-757.31,-757.31,Thai Baht
IV,2949724,2018-08-02,Huawei Enterprise,02311JEB,1,0.00,0.00,0.00,6148.66,-6148.66,-6148.66,Thai Baht
IV,2949730,2018-08-02,Red Hat,RH00003RN,4,42000.00,168000.00,168000.00,153388.00,14612.00,14612.00,Thai Baht
IV,2949730,2018-08-02,Red Hat,RH00004RN,3,26000.00,78000.00,78000.00,70761.00,7239.00,7239.00,Thai Baht
IV,2949752,2018-08-02,Quest Software,EXA-TOD-PK,4,310000.00,1240000.00,1240000.00,1165453.20,74546.80,74546.80,Thai Baht
IV,2949754,2018-08-02,Veeam,E-ESSENT-VS-P0000-00,1,47400.00,47400.00,47400.00,41977.85,5422.15,5422.15,Thai Baht
IV,2949754,2018-08-02,Veeam,V-ESSENT-VS-P02YP-00,1,30200.00,30200.00,30200.00,20127.81,10072.19,10072.19,Thai Baht
IV,2949777,2018-08-02,Huawei Enterprise,02359512-88134UGQ-12,1,2500.00,2500.00,2500.00,2916.47,-416.47,-416.47,Thai Baht
IV,2949777,2018-08-02,Huawei Enterprise,"82,703,526.00 ",1,9800.00,9800.00,9800.00,9155.04,644.96,644.96,Thai Baht
IV,2949868,2018-08-02,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,289.44,26.56,26.56,Thai Baht
IV,2949868,2018-08-02,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,395.00,361.80,33.20,33.20,Thai Baht
IV,2949873,2018-08-02,Symantec Enterprise,SEP-COM-1-24-AP-B,1,316.00,316.00,316.00,289.44,26.56,26.56,Thai Baht
IV,2949873,2018-08-02,Symantec Enterprise,SEP-CSUP-1-24-AP-B,1,395.00,395.00,395.00,361.80,33.20,33.20,Thai Baht
IV,2949890,2018-08-02,Veritas,13670-M0008,1,20200.00,20200.00,20200.00,17495.92,2704.08,2704.08,Thai Baht
IV,2949890,2018-08-02,Veritas,13131-M0008,1,12100.00,12100.00,12100.00,10430.15,1669.85,1669.85,Thai Baht
IV,2949918,2018-08-02,Symantec Enterprise,SEP-COM-1-24-AP-B,2,316.00,632.00,632.00,578.88,53.12,53.12,Thai Baht
IV,2949918,2018-08-02,Symantec Enterprise,SEP-CSUP-1-24-AP-B,6,395.00,2370.00,2370.00,2170.80,199.20,199.20,Thai Baht
IV,2949956,2018-08-02,Symantec Enterprise,SEP-SUP-500-1K,1950,340.00,663000.00,663000.00,540237.75,122762.25,122762.25,Thai Baht
IV,2949956,2018-08-02,Symantec Enterprise,SEP-NEW-500-1K,650,192.00,124800.00,124800.00,140013.25,-15213.25,-15213.25,Thai Baht
IV,2949957,2018-08-02,Symantec Enterprise,SEP-COM-1-24-AP-B,2,316.00,632.00,632.00,578.88,53.12,53.12,Thai Baht
IV,2949957,2018-08-02,Symantec Enterprise,SEP-CSUP-1-24-AP-B,2,395.00,790.00,790.00,723.60,66.40,66.40,Thai Baht
IV,2950082,2018-08-02,VMWare Inc,VS6-ESSL-SUB-C,1,2100.00,2100.00,2089.50,1936.35,153.15,163.65,Thai Baht
IV,2950082,2018-08-02,Fortinet RR,FG-100E-BDL,2,74000.00,148000.00,147260.00,130300.00,16960.00,17700.00,Thai Baht
IV,2950082,2018-08-02,Fortinet RR,FC-10-FG1HE-131-02-12,2,0.00,0.00,0.00,14652.00,-14652.00,-14652.00,Thai Baht
IV,2950082,2018-08-02,VMWare Inc,VS6-ESSL-KIT-C,1,14500.00,14500.00,14427.50,13926.83,500.67,573.17,Thai Baht
IV,2950152,2018-08-02,Red Hat,RH00004F3RN,1,64800.00,64800.00,64800.00,60146.00,4654.00,4654.00,Thai Baht
IV,2950159,2018-08-02,VMWare Inc,WS14-PRO-C,1,7200.00,7200.00,7200.00,6785.23,414.77,414.77,Thai Baht
IV,2950201,2018-08-02,Symantec Enterprise,SEP-COM-1-24-AP-B,9,316.00,2844.00,2844.00,2604.96,239.04,239.04,Thai Baht
IV,2950201,2018-08-02,Symantec Enterprise,SEP-CSUP-1-24-AP-B,9,395.00,3555.00,3555.00,3256.20,298.80,298.80,Thai Baht
IV,2950210,2018-08-02,Intermec Technologies Corp.,HH660-1-2USB-1,40,3120.00,124800.00,124800.00,122651.10,2148.90,2148.90,Thai Baht
IV,2950214,2018-08-02,Symantec Enterprise,SMG-SB-NEW-250-1Y,1,25000.00,25000.00,24875.00,24120.00,755.00,880.00,Thai Baht
IV,2950216,2018-08-02,Fujitsu Scanner,PA03670-B051,1,22900.00,22900.00,22900.00,21500.00,1400.00,1400.00,Thai Baht
IV,2950246,2018-08-03,VMWare Inc,VS6-ESSL-KIT-C,1,14500.00,14500.00,14500.00,14010.98,489.02,489.02,Thai Baht
IV,2950246,2018-08-03,VMWare Inc,VS6-ESSL-SUB-C,1,2100.00,2100.00,2100.00,1948.05,151.95,151.95,Thai Baht
IV,2950301,2018-08-03,VMWare Inc,HZ7-ADN-10-C,4,59400.00,237600.00,237600.00,231183.50,6416.50,6416.50,Thai Baht
IV,2950301,2018-08-03,VMWare Inc,HZ7-ADN-10-3G-SSS-C,4,43600.00,174400.00,174400.00,172246.28,2153.72,2153.72,Thai Baht
IV,2950443,2018-08-03,Fortinet PJ,FG-501E-BDL-950-12#,1,249500.00,249500.00,249500.00,234014.32,15485.68,15485.68,Thai Baht
IV,2950616,2018-08-03,VMware VSPP,VSPP-3600-RENT-112017,1,47585.00,47585.00,47585.00,37089.00,10496.00,10496.00,Thai Baht
IV,2950621,2018-08-03,VMware VSPP,VSPP-3600-RENT-122017,1,47585.00,47585.00,47585.00,37089.00,10496.00,10496.00,Thai Baht
IV,2950631,2018-08-03,VMware VSPP,VSPP-3600-RENT-012018,1,47585.00,47585.00,47585.00,36855.00,10730.00,10730.00,Thai Baht
IV,2950637,2018-08-03,VMware VSPP,VSPP-3600-RENT-022018,1,47585.00,47585.00,47585.00,36855.00,10730.00,10730.00,Thai Baht
IV,2950640,2018-08-03,VMware VSPP,VSPP-3600-RENT-032018,1,47585.00,47585.00,47585.00,37791.00,9794.00,9794.00,Thai Baht
IV,2950642,2018-08-03,VMware VSPP,VSPP-3600-RENT-042018,1,47585.00,47585.00,47585.00,37791.00,9794.00,9794.00,Thai Baht
IV,2950811,2018-08-03,Symantec Cloud Enterprise,"21,267,538.00 ",25,555.00,13875.00,13875.00,9346.50,4528.50,4528.50,Thai Baht
IV,2950812,2018-08-03,VMWare Inc,WS14-PRO-C,1,7400.00,7400.00,7363.00,6867.17,495.83,532.83,Thai Baht
IV,2951017,2018-08-03,Symantec Enterprise,SEP-COM-100-249-AP-B,220,186.00,40920.00,40920.00,30861.60,10058.40,10058.40,Thai Baht
IV,2951017,2018-08-03,Symantec Enterprise,SEP-CSUP-100-249-AP-B,660,272.00,179520.00,179520.00,173706.72,5813.28,5813.28,Thai Baht
IV,2951019,2018-08-03,Fortinet PJ,FG-501E-BDL-950-12#,1,250000.00,250000.00,250000.00,234014.32,15985.68,15985.68,Thai Baht
IV,2951033,2018-08-03,Symantec Enterprise,SEP-COM-1-24-AP-B,1,298.00,298.00,298.00,289.44,8.56,8.56,Thai Baht
IV,2951033,2018-08-03,Symantec Enterprise,SEP-CSUP-1-24-AP-B,3,372.00,1116.00,1116.00,1085.40,30.60,30.60,Thai Baht
IV,2951053,2018-08-03,NetApp BV,FAS2620-SYS-SC,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,FAS2620A-002-SC,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,FAS2620A-EXP-101,2,0.00,0.00,0.00,728072.97,-728072.97,-728072.97,Thai Baht
IV,2951053,2018-08-03,NetApp BV,OS-ONTAP1-CAP1-PREM-1P-P,960,0.00,0.00,0.00,755697.94,-755697.94,-755697.94,Thai Baht
IV,2951053,2018-08-03,NetApp BV,X6568-R6,8,0.00,0.00,0.00,37615.21,-37615.21,-37615.21,Thai Baht
IV,2951053,2018-08-03,NetApp BV,X66250-5,8,0.00,0.00,0.00,14827.90,-14827.90,-14827.90,Thai Baht
IV,2951053,2018-08-03,NetApp BV,DATA-AT-REST-ENCRYPTION,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,X-02657-00,2,0.00,0.00,0.00,5757.46,-5757.46,-5757.46,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-CL-LICENSEMGR,2,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-SC-FOUNDATION-01-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-SMBR-01-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-SMGR-01-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-SMIRROR-01-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-SRESTORE-01-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-SVAULT-01-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-NFS-01-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-ISCSI-01-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-CIFS-01-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-FCP-01-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-FLEXCLONE-01-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-CL-BASE,2,1165000.00,2330000.00,2330000.00,0.00,2330000.00,2330000.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,SW-2-2620A-NVE-C,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,X800-42U-R6,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,X6562-R6,8,0.00,0.00,0.00,689.54,-689.54,-689.54,Thai Baht
IV,2951053,2018-08-03,NetApp BV,X6589-R6,8,0.00,0.00,0.00,55726.52,-55726.52,-55726.52,Thai Baht
IV,2951053,2018-08-03,NetApp BV,CS-S-SSP-4D,2,0.00,0.00,0.00,390388.05,-390388.05,-390388.05,Thai Baht
IV,2951053,2018-08-03,NetApp BV,X800D-R6,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,FAS2620A-HA-SSA,4,0.00,0.00,0.00,0.00,0.00,0.00,Thai Baht
IV,2951053,2018-08-03,NetApp BV,PSNAP-PS,1,0.00,0.00,0.00,130000.00,-130000.00,-130000.00,Thai Baht
